roi,gmv,gross_margin,cost
0.24620789543916793,7345.967948998111,1101.8951923497166,4475.466517368321
3.4243313288783974,223854.06359292485,33578.10953893873,9805.742001588635
2.802165285948045,97579.02577334462,14636.853866001693,5223.408461806587
3.546005595857259,168102.47011389706,25215.370517084557,7110.922370382964
4.305640664228681,130588.53051580416,19588.279577370624,4549.4459721430785
3.350957685074907,94777.30765876493,14216.596148814739,4242.547201397126
3.6783454364474886,152419.33999043005,22862.900998564506,6215.539403130469
3.8080420931644494,148295.7668284219,22244.365024263287,5841.417841518242
3.9275663872586724,121983.51658799767,18297.52748819965,4658.744292027306
3.2491882100779255,96155.03606635777,14423.255409953666,4439.033530042187
3.652961244360839,68685.3935382058,10302.809030730868,2820.399216289402
3.9416423059976844,78062.68032327667,11709.4020484915,2970.691183894143
5.253579400836503,172703.02566406762,25905.45384961014,4931.010245221636
0.9257544213728798,37456.276920797674,5618.441538119651,6069.040998786252
3.3676110200509455,81369.74282160208,12205.461423240311,3624.3679423093427
3.818892969717261,146979.35037274944,22046.902555912417,5773.11349931462
3.7304606874076467,155205.96886846932,23280.8953302704,6240.756110594117
4.064134994592919,141967.57557718575,21295.136336577863,5239.770914329796
3.8922389043617334,115941.9300608805,17391.289509132075,4468.196823592455
3.0031954184286755,102973.90732310194,15446.08609846529,5143.217122563057
4.919888357573826,172710.92732667422,25906.63909900113,5265.696539459002
1.3041802512512084,45612.15245516413,6841.8228682746185,5246.071516349592
3.478885688040917,104148.90827811873,15622.336241717809,4490.6149964689685
3.267870911762474,67798.52383145115,10169.778574717673,3112.0502765614956
3.5860418958691946,169741.56497374177,25461.234746061265,7100.0940550612
3.6450556648023618,144111.9974851367,21616.799622770504,5930.444308850517
4.093963266197911,120971.96775681428,18145.79516352214,4432.329745932051
3.415307271552094,109757.39326272208,16463.608989408312,4820.5352199324625
3.567740333944622,53900.87587288205,8085.1313809323065,2266.1770824540627
2.374549588168003,105275.410023859,15791.31150357885,6650.234462259455
3.783935177614697,92421.25623011615,13863.188434517422,3663.696068719773
2.1063139094891694,54261.02079101043,8139.153118651564,3864.1690974853313
1.9294719511219494,34329.76195818768,5149.4642937281515,2668.8464119594178
1.7854593447869576,48631.93953427143,7294.7909301407135,4085.6662188581695
2.8321137596800203,103802.51409556545,15570.377114334817,5497.793674818345
3.531028707999852,111407.80763107754,16711.17114466163,4732.6636305168
4.895325213896521,176220.2258003167,26433.033870047504,5399.648177614672
1.9865358610622834,34679.76264340919,5201.964396511378,2618.610868534571
5.034542920696487,158301.1094285339,23745.166414280084,4716.449296055487
4.2370452609594835,149874.46892971802,22481.1703394577,5305.860323608347
2.9540418213878814,90269.60684918528,13540.441027377792,4583.6998411268805
2.9691426519484168,169785.05074488645,25467.757611732966,8577.478618287492
4.683045307244027,122302.2901796135,18345.343526942022,3917.3961222549565
3.701843256252338,96012.89893221212,14401.934839831818,3890.4766741561098
4.646675346256515,164792.3910114978,24718.85865172467,5319.687047135504
2.5169729860520276,39558.36155133576,5933.754232700364,2357.4961930790105
0.2542817034440045,5098.268502611287,764.740275391693,3007.4530138582963
3.4891561126526174,120874.96550156454,18131.24482523468,5196.455601251522
3.876737496133128,132647.772012808,19897.1658019212,5132.451145265248
5.451471830557096,121466.98105180859,18220.04715777129,3342.225315307068
4.289721033087904,203669.8305064208,30550.47457596312,7121.785855144927
5.925509300655469,183982.04782928116,27597.307174392172,4657.373024684884
3.296517913801524,172707.78326112876,25906.167489169315,7858.646052159469
4.123638972566783,125528.34705806145,18829.25205870922,4566.173756716835
1.1707951525034201,45045.98577746573,6756.897866619859,5771.204170236023
5.070492768475005,188091.8825091757,28213.78237637635,5564.307783218058
2.910102568172838,90968.13578947852,13645.220368421777,4688.9138952202575
6.111529017881024,215943.84535770968,32391.57680365645,5300.077396161524
3.2921178172367127,113619.33038058148,17042.89955708722,5176.880203938882
2.3837762748561833,83380.70169620533,12507.105254430799,5246.761361942564
0.8025085201708927,31430.71525229276,4714.607287843914,5874.837673798089
3.462860819319194,132208.85202220475,19831.32780333071,5726.862509949098
2.169229375295298,113492.33338894688,17023.85000834203,7847.879160323729
2.9631978131811705,66393.17825985733,9958.9767389786,3360.888258852702
1.5591019745814492,47170.9024407271,7075.635366109064,4538.276188129749
2.133029724735869,102249.41485078588,15337.41222761788,7190.435299497337
3.0913320413139154,88502.54009307316,13275.381013960972,4294.388579597069
3.4765776290572257,152496.2492651665,22874.437389774972,6579.584818872011
4.922164207683124,231851.24332773802,34777.6864991607,7065.5274858314115
2.6172782849186493,40683.34945126001,6102.502417689001,2331.621537095617
3.862993523094815,74416.53314503917,11162.479971755874,2889.5932403254765
4.444671867605844,158409.18825312846,23761.378237969268,5346.036545723344
4.531265829669035,134956.69903117363,20243.504854676044,4467.516498839936
3.694620302307488,142993.75360058236,21449.063040087352,5805.485079668746
4.292405406720265,177792.4881782373,26668.873226735595,6213.03691048901
1.3181661064084293,35743.93999376076,5361.590999064114,4067.462342566744
4.3315885159688765,92159.07690348334,13823.8615355225,3191.4069133204403
5.022411746956544,324815.68808229343,48722.353212344016,9700.987427378599
3.4066384850168996,93066.68238225195,13960.002357337793,4097.881949827306
4.226251010210502,127077.78873002269,19061.668309503402,4510.301982407328
5.168971913960165,114894.90447632378,17234.235671448565,3334.1708870390626
3.88191539806608,171541.00992529257,25731.151488793887,6628.467869653423
4.969093203397355,139486.01608222676,20922.902412334013,4210.607762001543
1.404209217228125,38966.195783759526,5844.929367563928,4162.434839376483
3.498216036862911,117875.55314948922,17681.33297242338,5054.385660034718
2.9744768550903924,90786.22834332957,13617.934251499435,4578.261965022281
3.7951045345661503,94675.94350472835,14201.391525709252,3742.029078872983
5.461439597557799,224212.96445544527,33631.94466831679,6158.073172384081
3.3122890859686906,68422.95567004304,10263.443350506455,3098.5952868618274
5.617319093790371,183026.5656146498,27453.984842197468,4887.382109473948
1.8588220962011208,40960.017867057824,6144.002680058674,3305.320446004589
3.709925349671016,129328.2592243474,19399.23888365211,5229.010574396698
4.556818890223527,178215.860960793,26732.37914411895,5866.456356532449
2.0285898007321204,88861.0849787747,13329.162746816204,6570.654521680872
2.5213938163930036,74197.11251626676,11129.566877440013,4414.053372020039
3.6782031660914507,105910.9177842934,15886.637667644009,4319.130007308851
1.5167595385855799,45725.96316045153,6858.89447406773,4522.071099327873
2.498581724897557,96523.04212046135,14478.456318069202,5794.669901647034
0.7503083701523696,26530.535789864654,3979.580368479698,5303.926394519017
1.368415738152665,54052.49516764592,8107.874275146887,5925.008057925702
4.064857637887368,175037.19722460734,26255.579583691102,6459.16337609721
5.689863762011943,139514.55166890586,20927.182750335876,3677.9760686108234
3.0116816051654625,85579.28536537715,12836.892804806572,4262.367171479706
2.8171489201441466,123530.38930188814,18529.55839528322,6577.415294870215
5.007952465054665,234503.47115865932,35175.5206737989,7023.932619019964
1.9818635971255294,72881.62502904858,10932.243754357287,5516.143376473174
4.149132196333736,111701.49888804153,16755.22483320623,4038.24800955041
3.4763874755252044,136065.8521639473,20409.877824592095,5871.002000865458
1.7986130482113791,59649.67328670764,8947.450993006147,4974.639209864451
2.2228188344053263,33285.031493392795,4992.754724008919,2246.136593198625
3.6415720941157868,111711.80303732565,16756.770455598846,4601.520997668885
3.5043679160682477,111620.73756783418,16743.110635175126,4777.783336733714
2.8538414982395444,78843.40746477149,11826.511119715722,4144.067260571818
2.509481229668349,121551.43232823689,18232.714849235534,7265.531470679761
4.584104119725018,136038.9369233912,20405.840538508677,4451.434785415114
3.728553352163695,195817.6885971582,29372.65328957373,7877.761296490141
5.0235042147711475,110966.87006495085,16645.030509742628,3313.430186999637
4.483584756972466,110872.2049625035,16630.830744375526,3709.2709619267844
1.8382381776194092,61028.68241594137,9154.302362391205,4979.932673494131
3.551750677575673,73663.13339649217,11049.470009473824,3110.9925815558336
6.254293749606106,191061.93581601893,28659.29037240284,4582.3383933969835
2.691975153738738,73385.34749101626,11007.802123652438,4089.1172819200433
3.120488168367841,92136.21106593733,13820.431659890599,4428.932562535342
2.904203222480146,125301.95725851197,18795.293588776796,6471.755641372058
4.149953497367562,128786.68492129663,19318.002738194493,4654.992580145409
2.006954487687659,82874.37514077548,12431.15627111632,6194.039948279571
3.2522703981814525,60471.805012400226,9070.770751860033,2789.0579937424845
2.2620786248657776,100396.7463789013,15059.511956835195,6657.37777250283
2.352589117034993,123414.6580075705,18512.198701135574,7868.861828480617
2.702698563200451,80073.18466528809,12010.977699793213,4444.068555529252
4.673496856012036,186169.5398711568,27925.43098067352,5975.2754395779575
4.725148259074464,104692.20608033406,15703.830912050107,3323.457815718588
4.003105983802753,140560.72856877302,21084.109285315953,5266.937565636744
2.7187554592372996,151651.49320781667,22747.7239811725,8366.962134782798
5.54027057006685,184029.08216531892,27604.362324797836,4982.49353992557
2.8904700402484202,92280.6730823154,13842.100962347311,4788.875431885694
4.712878475416492,207013.65644046932,31052.048466070395,6588.76494016244
3.4188574623684542,73653.3129259863,11047.996938897946,3231.4880220962223
4.189239076148847,235240.3566327059,35286.053494905886,8423.022141611511
4.236381827690855,109908.27043370107,16486.24056505516,3891.5851393030343
3.242207124141568,137917.59160842415,20687.63874126362,6380.727063124025
3.4261608777854557,137735.19114065342,20660.27867109801,6030.154277067122
3.65374786179993,165465.91902185074,24819.88785327761,6792.9941506830455
5.305881751099778,144185.77931859996,21627.866897789994,4076.205975247577
4.028233608661646,297429.9040839249,44614.48561258873,11075.446447956032
4.8723851470452475,161487.5002855843,24223.125042837644,4971.5127831237305
3.0074488659654643,112358.28009566141,16853.74201434921,5603.999524340623
1.0164901837902216,34775.8073753857,5216.371106307855,5131.747644485256
2.686638352324529,55059.09968049721,8258.86495207458,3074.0516098599046
5.316144727572422,126874.88085504161,19031.23212825624,3579.893532534941
4.578994020544162,148730.06459504916,22309.509689257375,4872.142131910044
3.0524460008935663,156665.41665457102,23499.812498185653,7698.682463606684
2.258583832278791,74833.40245570494,11225.01036835574,4969.933020830271
1.8516434541329092,69290.15275464486,10393.52291319673,5613.134045865124
4.188014639886422,116936.62329398349,17540.49349409752,4188.259832485499
4.767840311716411,201592.16584682866,30238.824877024297,6342.247831311782
4.124274303804945,181176.62876389446,27176.494314584168,6589.400295104489
2.0552465056999476,97522.02336374176,14628.303504561263,7117.5420875265545
4.542623942753407,159140.60701220832,23871.09105183125,5254.912436657113
2.994804415862749,80259.19646807417,12038.879470211124,4019.921770665261
2.5063524379155875,57643.26789141209,8646.490183711814,3449.830140769302
2.0265966177045907,99680.8490348786,14952.127355231789,7377.949427433272
3.254943072306452,100530.85146890189,15079.627720335284,4632.839157352716
3.9844794492190045,134440.51997438658,20166.077996157986,5061.157486986343
2.6213168750660825,61366.5223742145,9204.978356132175,3511.5855102028136
4.490945307764411,208706.5231847581,31305.97847771371,6970.910650723956
3.712843744362129,168808.3038678846,25321.245580182687,6819.9060675883375
6.223004697184526,145295.56052274257,21794.334078411386,3502.2204126363263
3.44495323883757,162706.06457787205,24405.909686680807,7084.540193908724
0.8609794617281554,32592.17556779436,4888.826335169154,5678.21481520165
3.8133797308820845,98040.03455921085,14706.005183881627,3856.422969049541
3.0418845448076124,159611.72202170247,23941.75830325537,7870.699216419338
4.1863156781784046,171645.2196616549,25746.782949248234,6150.224906223855
2.905363518662017,87992.73823814106,13198.910735721158,4542.9463992855335
2.386246708096922,111914.96550080639,16787.244825120957,7034.99967885094
2.8262245437520224,103842.57687039053,15576.386530558579,5511.376144897451
2.446403322382258,107388.68188054266,16108.302282081399,6584.483488354431
2.146258471630576,95804.69388902672,14370.704083354007,6695.700575353423
3.4851868803188535,182310.02500562987,27346.50375084448,7846.4956657769235
1.8386718241412852,82492.18753879027,12373.82813081854,6729.764370320673
1.8892581659305479,66172.07079853323,9925.810619779984,5253.813797804102
2.9531277987756943,165087.36218650496,24763.104327975743,8385.381878238393
4.331084559549183,189391.9468064372,28408.79202096558,6559.279005146604
2.9465446476344854,120314.88281896444,18047.232422844667,6124.880014064324
5.454558374769895,128163.44692601787,19224.51703890268,3524.4864419869155
3.003070490172575,83031.15024693302,12454.672537039953,4147.312751331465
6.874039386948667,393984.611845375,59097.69177680624,8597.229147248057
2.9648856522125704,103976.39581622434,15596.45937243365,5260.3915300391645
2.5210216270350005,97673.85716346187,14651.07857451928,5811.564017303003
2.6781659801633713,138344.41560870394,20751.66234130559,7748.460138396543
2.267227239476183,53571.25400223386,8035.688100335078,3544.2799735379112
2.3789036301488804,39743.749822013706,5961.562473302056,2506.0126008252632
1.772465752192785,56127.86268889959,8419.179403334938,4749.981427240132
3.7241089785767256,119961.65521559004,17994.248282338507,4831.826454556526
2.8513359366994173,107444.81825971817,16116.722738957726,5652.340901512202
1.2582458864783839,36994.33500281458,5549.150250422187,4410.22721397748
2.3595317538515395,95115.1430486734,14267.27145730101,6046.653720176508
4.223611133755407,156810.6313416623,23521.59470124934,5569.072046728698
2.3283751724967896,75974.70317938566,11396.205476907848,4894.4884877325585
4.448103877024524,73749.83000367708,11062.474500551562,2487.00902820453
5.671086504887537,110030.05501255981,16504.50825188397,2910.2903363684927
3.6510143965040185,125649.45810077459,18847.418715116186,5162.241686355246
2.6139931282616544,76967.02218487945,11545.053327731917,4416.634918780202
4.3901382448141,168111.67593241658,25216.751389862486,5743.953830986998
3.0300613953172206,103138.46181939935,15470.769272909902,5105.760991120198
3.098953669998673,81822.35057775163,12273.352586662744,3960.4827608371443
2.032952058705967,69116.94554056085,10367.541831084127,5099.747328858984
2.868661019920969,115819.91789595284,17372.987684392923,6056.1312625468545
3.435342076404113,113003.95669388954,16950.59350408343,4934.179224977263
2.167159517942215,50744.90032685849,7611.735049028774,3512.3095397501475
4.138971711955511,133204.289967241,19980.643495086148,4827.4414240067445
4.269006438793915,135591.27042520547,20338.69056378082,4764.267952129613
3.2545752904263026,190089.6851587189,28513.452773807836,8761.036457716418
4.327106311330966,136394.1121633039,20459.11682449558,4728.128997182554
1.7502445487716116,46543.60657493382,6981.540986240073,3988.8945754123242
3.9186854657530628,166931.4345156581,25039.715177348713,6389.825209545562
1.8476425477102285,84090.41951137524,12613.562926706285,6826.841556738446
2.370465101141482,114110.6843143637,17116.602647154552,7220.778166661118
2.9620312502612287,107168.64499963023,16075.296749944533,5427.119227228549
1.8471302320125587,52405.41179822185,7860.811769733277,4255.688978231087
4.128093236746052,80355.49079350868,12053.323619026301,2919.828339082591
2.8026419504638147,64274.08519032768,9641.112778549152,3440.0087306741502
2.926662925735328,107779.0498582336,16166.857478735039,5523.990254078575
3.184245310654928,149228.44670167056,22384.267005250582,7029.693010883837
4.41669427828659,140522.75379618446,21078.41306942767,4772.441047833815
3.523189647279032,73979.65136695057,11096.947705042585,3149.6878726391537
4.15983897034152,185963.76866855082,27894.565300282622,6705.683921700579
5.7585196896834265,202548.56422981035,30382.28463447155,5276.058131554606
4.030978059356395,135110.01749144346,20266.50262371652,5027.688646599175
2.152584066627735,81423.03052465548,12213.454578698322,5673.857187762275
4.429572944905135,124089.1453384893,18613.371800773395,4202.069145781282
2.5347437892492697,80503.64075033348,12075.54611255002,4764.0105338324975
3.246152906845069,112606.1875370496,16890.92813055744,5203.367991366034
3.6396595247289545,129464.23507196634,19419.63526079495,5335.563705575216
3.582429255281743,130699.82774737827,19604.97416210674,5472.536305693186
3.106509662188445,77804.0514262432,11670.607713936479,3756.8232463551644
3.7233523984224526,189204.02227564267,28380.6033413464,7622.325341370046
4.480549449450888,130559.27186624246,19583.89077993637,4370.868126974129
4.213499084852383,125035.32565347211,18755.298848020815,4451.240755087976
2.602041418576166,87335.04461334659,13100.256692001987,5034.607288907197
4.8509713393391305,159271.16081200054,23890.67412180008,4924.925844862817
6.910710335947589,268569.01255631674,40285.35188344751,5829.408255457379
3.138011084501544,91887.04278640077,13783.056417960115,4392.290545445756
6.149578331791117,206518.4852473608,30977.77278710412,5037.381608257615
3.9693798207930664,152155.08657584075,22823.26298637611,5749.830960196728
2.1150772468898134,95658.722889162,14348.8084333743,6784.058811314806
1.1827368015677573,37086.73585439565,5563.010378159347,4703.506621917396
2.4361785118671477,39532.50048520939,5929.875072781409,2434.0888994364395
4.377672407617715,85883.55302175686,12882.532953263528,2942.7814038451706
3.476402933050661,123796.00459528506,18569.400689292757,5341.55592631418
4.221392155145992,161075.4307893233,24161.314618398494,5723.5418389038305
1.9698043634279196,46403.56720119639,6960.535080179458,3533.6174543072398
3.6550007280797168,150427.09795768,22564.064693652,6173.477482590496
2.7805067257230496,55553.174668279775,8332.976200241967,2996.927187102933
2.7183406220453796,97904.38986373694,14685.658479560541,5402.434985690097
2.7197206945276404,188950.72292695087,28342.60843904263,10421.14673615967
2.998307765943695,83092.89908594204,12463.934862891307,4156.989820879304
0.2180265069871635,3554.1044927324724,533.1156739098708,2445.1874282481554
3.0347201990470327,99761.49564553877,14964.224346830815,4931.0062758108315
3.9931754995053317,87718.82865757363,13157.824298636044,3295.077889831292
5.315263646655541,157645.0192088915,23646.752881333723,4448.839126957076
3.1229218306553386,174753.16150945512,26212.974226418268,8393.733704476852
3.320317310199665,91123.35793906075,13668.503690859112,4116.625736001469
0.23813765689706437,5594.35538557565,839.1533078363475,3523.816093475186
3.413980620228351,79382.45282612543,11907.367923918815,3487.825283297117
2.9635487210548552,101252.00574552453,15187.800861828679,5124.869638189273
3.272361539260534,112697.87651641987,16904.68147746298,5165.896639062376
0.28503404529193693,8451.404023597275,1267.7106035395911,4447.576086011688
3.2771394652480033,57421.079443441675,8613.16191651625,2628.2561385785984
2.9204553486717177,107303.33267888137,16095.499901832205,5511.298061500158
2.9403278989228374,92249.12532667637,13837.368799001455,4706.063158490129
0.8202567391363488,43661.647567577354,6549.247135136603,7984.386866522216
4.5817861409073535,172929.32160431024,25939.398240646537,5661.416190741201
3.7659126124588718,96870.53291892774,14530.57993783916,3858.4485178352907
1.4047271832977881,44411.60239804468,6661.740359706701,4742.373066396679
2.8239742678108386,100225.50203349334,15033.825305024,5323.641038938471
1.9344967175950436,33542.74776643457,5031.412164965185,2600.8894815909593
2.5648942746510817,93167.45832244257,13975.118748366385,5448.613959055879
3.1465758806422444,61056.41789697096,9158.462684545644,2910.612371018467
2.783186441645623,138593.52290954348,20789.02843643152,7469.506219690956
3.3347054183693072,85308.88781399047,12796.33317209857,3837.320412654639
3.644451610623316,108941.45240563477,16341.217860845216,4483.861937749903
3.876839716148959,134072.44504450675,20110.866756676012,5187.4382819863
3.282777782585101,92092.3909400357,13813.858641005354,4207.978594922531
2.1025163621621643,67759.37587903121,10163.906381854682,4834.162798810483
4.252248511090851,94145.33937512069,14121.800906268103,3321.0196604067633
3.553336421480602,117298.51829069515,17594.77774360427,4951.6217032647
1.1174943417576846,54437.93725448902,8165.690588173353,7307.142670028827
5.538857155708826,195961.80163861773,29394.27024579266,5306.9197163707995
2.940712549964944,84024.52834947158,12603.679252420738,4285.926977994155
5.591765727785175,90299.1777179882,13544.87665769823,2422.2897233327367
5.026315230676291,218011.50739445494,32701.726109168238,6506.1033000049665
3.733346638846597,154421.97894083374,23163.29684112506,6204.43239856272
3.240099636047693,83040.80403769437,12456.120605654154,3844.363447059998
4.58381179112446,139373.10016311536,20905.965024467303,4560.825351718649
3.9028929966685917,237201.0644425055,35580.159666375825,9116.355405271455
3.4136761409301215,115966.96593116655,17395.04488967498,5095.692787346654
5.059787856499551,199963.8094849089,29994.571422736335,5928.029449734104
2.0307767142027373,53780.70591995994,8067.10588799399,3972.423866974
3.930222152830393,84399.57919810718,12659.936879716077,3221.1758998403902
3.995983401430337,159846.2494301125,23976.937414516877,6000.259512072669
3.70950943403403,92030.06403799815,13804.509605699723,3721.3841482774037
3.6903492142407535,119936.75642755636,17990.513464133455,4875.016541716309
1.9078905467713148,71217.57323166014,10682.63598474902,5599.1870198356155
3.3580489954615267,100366.92056400832,15055.038084601249,4483.269334351121
4.218420522159953,119751.73012934561,17962.75951940184,4258.171850113319
2.9864072025114567,106027.1818277509,15904.077274162635,5325.488520382586
1.6779759613583891,44286.096221270745,6642.914433190612,3958.8853393423497
5.783080686580982,222444.86662648988,33366.72999397348,5769.715451385175
3.454136677390578,100062.50714952462,15009.376072428693,4345.333573704299
2.3561233877821195,70007.74862890448,10501.16229433567,4456.966196588154
1.1187323712171788,31616.934548343757,4742.540182251563,4239.208861983397
1.3357539325593095,54076.21955010307,8111.43293251546,6072.550291485142
4.1639478474739615,91896.43819555438,13784.465729333157,3310.4318868199643
1.7599034363725208,47303.717602285884,7095.557640342882,4031.7880479670575
4.515807433642939,94490.02928415424,14173.504392623136,3138.6423360371796
5.948663742179816,246542.41576636556,36981.36236495483,6216.751184427086
5.144115492714661,192042.4933089894,28806.373996348408,5599.8692170005415
2.9256469304687194,95209.24971761252,14281.387457641877,4881.445983420101
3.7187288580469384,69007.70630454023,10351.155945681034,2783.51994480109
2.933644968143758,86880.98123362067,13032.147185043099,4442.30550273065
2.549085715835937,101697.28191345808,15254.592287018711,5984.3386953412755
4.3033551361294435,192096.48029054175,28814.47204358126,6695.815504898765
1.4262472647212823,58031.72697151291,8704.759045726936,6103.2608167196195
4.42401172653841,144456.57902354284,21668.486853531427,4897.927083589817
4.287137090122665,142806.27430774082,21420.941146161123,4996.560804065218
3.6426280607700425,148830.6961599873,22324.604423998095,6128.708188581496
0.8989778143204618,29183.892033407126,4377.583805011069,4869.512612299658
4.5232063435202425,129584.27953456595,19437.64193018489,4297.314881075556
4.602132404850664,223834.5198047511,33575.17797071266,7295.569752692101
5.390585253397848,207876.45988366235,31181.46898254935,5784.431099182549
4.032655489238859,185918.44236420444,27887.766354630665,6915.484456594213
5.556596016074504,276840.84487006156,41526.12673050923,7473.303189646969
3.546807869727887,58145.570874729536,8721.83563120943,2459.066279188834
2.439341427673518,41110.788496534326,6166.618274480149,2527.9848915456905
3.18256710070467,83302.2705558018,12495.34058337027,3926.182917118576
4.235777584880717,109152.62474149535,16372.893711224302,3865.380885357647
2.668461952520789,92245.34637651102,13836.801956476653,5185.309816167916
3.767610663929255,142498.27669578107,21374.74150436716,5673.288301524066
5.461606501101826,146148.2510074464,21922.23765111696,4013.8808328088744
2.443730898449425,74325.19415781733,11148.779123672599,4562.195915575903
2.9786068091250377,127633.8066895624,19145.07100343436,6427.525427251072
4.696068832926408,210690.51041819845,31603.576562729766,6729.7941506184525
6.977720835918776,182370.7869334264,27355.61804001396,3920.423112830362
4.353870624993578,164322.05011087673,24648.30751663151,5661.240224993563
4.958584434210332,105480.52610430188,15822.078915645281,3190.845920961915
4.768079088006863,90124.9529495133,13518.742942426996,2835.2597960110716
3.8403665129048137,98119.77824424044,14717.966736636066,3832.438046519562
4.5341454981044444,213359.2411117083,32003.886166756245,7058.416228622541
2.8418431591531133,94394.58495131665,14159.187742697497,4982.395913403266
3.5167816957276754,193003.61349604328,28950.54202440649,8232.11234850794
1.7239457526709787,75287.2114793554,11293.08172190331,6550.717564289064
3.631078434940865,110914.1671460119,16637.125071901784,4581.868822167906
3.176632635051438,136841.78483935294,20526.26772590294,6461.643533914827
2.162302083984831,70417.10110263762,10562.565165395643,4884.870270267816
2.155294669808736,63291.98680823884,9493.798021235825,4404.87240757586
2.825427857677026,89563.138778297,13434.47081674455,4754.844750412396
2.2050990123651,73429.36948928579,11014.405423392867,4994.9709113420995
2.5101217056580634,143685.4600690503,21552.819010357547,8586.364143927904
4.5485372819863885,208916.503312392,31337.475496858795,6889.572087485107
4.0246792496519355,121691.87916012654,18253.78187401898,4535.462515577512
2.360923555530543,104788.11223066863,15718.216834600295,6657.655982880022
5.22780238863417,160085.1460802126,24012.77191203189,4593.282248816129
1.5775099418030951,72028.67433873123,10804.301150809684,6848.959150431952
3.998836936052097,150349.99257237965,22552.498885856945,5639.764573176667
4.053638922595537,101482.30223281115,15222.345334921672,3755.229714731186
3.1536450475972364,125497.69293285075,18824.65393992761,5969.173339361741
3.4461300025566315,89293.00699135002,13393.951048702502,3886.664472543326
2.4895682419142755,83515.52311416576,12527.328467124864,5031.928129631171
